tn,yn,f(tn yn),y_n+1
0.466,2.54366,2.87623,2.54395
0.4661,2.54395,2.87738,2.54423
0.4662,2.54423,2.87853,2.54452
0.4663,2.54452,2.87969,2.54481
0.4664,2.54481,2.88084,2.5451
0.4665,2.5451,2.88199,2.54539
0.4666,2.54539,2.88314,2.54567
0.4667,2.54567,2.8843,2.54596
0.4668,2.54596,2.88545,2.54625
0.4669,2.54625,2.88661,2.54654
0.467,2.54654,2.88776,2.54683
0.4671,2.54683,2.88892,2.54712
0.4672,2.54712,2.89008,2.54741
0.4673,2.54741,2.89123,2.5477
0.4674,2.5477,2.89239,2.54798
0.4675,2.54798,2.89355,2.54827
0.4676,2.54827,2.8947,2.54856
0.4677,2.54856,2.89586,2.54885
0.4678,2.54885,2.89702,2.54914
0.4679,2.54914,2.89818,2.54943
0.468,2.54943,2.89934,2.54972
0.4681,2.54972,2.9005,2.55001
0.4682,2.55001,2.90166,2.5503
0.4683,2.5503,2.90282,2.55059
0.4684,2.55059,2.90398,2.55088
0.4685,2.55088,2.90515,2.55117
0.4686,2.55117,2.90631,2.55146
0.4687,2.55146,2.90747,2.55176
0.4688,2.55176,2.90863,2.55205
0.4689,2.55205,2.9098,2.55234
0.469,2.55234,2.91096,2.55263
0.4691,2.55263,2.91213,2.55292
0.4692,2.55292,2.91329,2.55321
0.4693,2.55321,2.91446,2.5535
0.4694,2.5535,2.91562,2.55379
0.4695,2.55379,2.91679,2.55409
0.4696,2.55409,2.91796,2.55438
0.4697,2.55438,2.91912,2.55467
0.4698,2.55467,2.92029,2.55496
0.4699,2.55496,2.92146,2.55525
0.47,2.55525,2.92263,2.55555
0.4701,2.55555,2.9238,2.55584
0.4702,2.55584,2.92497,2.55613
0.4703,2.55613,2.92614,2.55642
0.4704,2.55642,2.92731,2.55672
0.4705,2.55672,2.92848,2.55701
0.4706,2.55701,2.92965,2.5573
0.4707,2.5573,2.93082,2.5576
0.4708,2.5576,2.93199,2.55789
0.4709,2.55789,2.93317,2.55818
0.471,2.55818,2.93434,2.55847
0.4711,2.55847,2.93551,2.55877
0.4712,2.55877,2.93669,2.55906
0.4713,2.55906,2.93786,2.55936
0.4714,2.55936,2.93904,2.55965
0.4715,2.55965,2.94021,2.55994
0.4716,2.55994,2.94139,2.56024
0.4717,2.56024,2.94257,2.56053
0.4718,2.56053,2.94374,2.56083
0.4719,2.56083,2.94492,2.56112
0.472,2.56112,2.9461,2.56142
0.4721,2.56142,2.94728,2.56171
0.4722,2.56171,2.94845,2.56201
0.4723,2.56201,2.94963,2.5623
0.4724,2.5623,2.95081,2.5626
0.4725,2.5626,2.95199,2.56289
0.4726,2.56289,2.95317,2.56319
0.4727,2.56319,2.95435,2.56348
0.4728,2.56348,2.95553,2.56378
0.4729,2.56378,2.95672,2.56407
0.473,2.56407,2.9579,2.56437
0.4731,2.56437,2.95908,2.56466
0.4732,2.56466,2.96026,2.56496
0.4733,2.56496,2.96145,2.56526
0.4734,2.56526,2.96263,2.56555
0.4735,2.56555,2.96382,2.56585
0.4736,2.56585,2.965,2.56615
0.4737,2.56615,2.96619,2.56644
0.4738,2.56644,2.96737,2.56674
0.4739,2.56674,2.96856,2.56704
0.474,2.56704,2.96975,2.56733
0.4741,2.56733,2.97093,2.56763
0.4742,2.56763,2.97212,2.56793
0.4743,2.56793,2.97331,2.56822
0.4744,2.56822,2.9745,2.56852
0.4745,2.56852,2.97569,2.56882
0.4746,2.56882,2.97688,2.56912
0.4747,2.56912,2.97807,2.56941
0.4748,2.56941,2.97926,2.56971
0.4749,2.56971,2.98045,2.57001
0.475,2.57001,2.98164,2.57031
0.4751,2.57031,2.98283,2.57061
0.4752,2.57061,2.98402,2.57091
0.4753,2.57091,2.98522,2.5712
0.4754,2.5712,2.98641,2.5715
0.4755,2.5715,2.9876,2.5718
0.4756,2.5718,2.9888,2.5721
0.4757,2.5721,2.98999,2.5724
0.4758,2.5724,2.99119,2.5727
0.4759,2.5727,2.99238,2.573
0.476,2.573,2.99358,2.5733
0.4761,2.5733,2.99477,2.5736
0.4762,2.5736,2.99597,2.5739
0.4763,2.5739,2.99717,2.5742
0.4764,2.5742,2.99837,2.5745
0.4765,2.5745,2.99956,2.5748
0.4766,2.5748,3.00076,2.5751
0.4767,2.5751,3.00196,2.5754
0.4768,2.5754,3.00316,2.5757
0.4769,2.5757,3.00436,2.576
0.477,2.576,3.00556,2.5763
0.4771,2.5763,3.00676,2.5766
0.4772,2.5766,3.00797,2.5769
0.4773,2.5769,3.00917,2.5772
0.4774,2.5772,3.01037,2.5775
0.4775,2.5775,3.01157,2.5778
0.4776,2.5778,3.01278,2.5781
0.4777,2.5781,3.01398,2.5784
0.4778,2.5784,3.01518,2.57871
0.4779,2.57871,3.01639,2.57901
0.478,2.57901,3.01759,2.57931
0.4781,2.57931,3.0188,2.57961
0.4782,2.57961,3.02001,2.57991
0.4783,2.57991,3.02121,2.58022
0.4784,2.58022,3.02242,2.58052
0.4785,2.58052,3.02363,2.58082
0.4786,2.58082,3.02484,2.58112
0.4787,2.58112,3.02604,2.58143
0.4788,2.58143,3.02725,2.58173
0.4789,2.58173,3.02846,2.58203
0.479,2.58203,3.02967,2.58233
0.4791,2.58233,3.03088,2.58264
0.4792,2.58264,3.03209,2.58294
0.4793,2.58294,3.03331,2.58324
0.4794,2.58324,3.03452,2.58355
0.4795,2.58355,3.03573,2.58385
0.4796,2.58385,3.03694,2.58415
0.4797,2.58415,3.03816,2.58446
0.4798,2.58446,3.03937,2.58476
0.4799,2.58476,3.04058,2.58507
0.48,2.58507,3.0418,2.58537
0.4801,2.58537,3.04301,2.58567
0.4802,2.58567,3.04423,2.58598
0.4803,2.58598,3.04544,2.58628
0.4804,2.58628,3.04666,2.58659
0.4805,2.58659,3.04788,2.58689
0.4806,2.58689,3.0491,2.5872
0.4807,2.5872,3.05031,2.5875
0.4808,2.5875,3.05153,2.58781
0.4809,2.58781,3.05275,2.58811
0.481,2.58811,3.05397,2.58842
0.4811,2.58842,3.05519,2.58872
0.4812,2.58872,3.05641,2.58903
0.4813,2.58903,3.05763,2.58934
0.4814,2.58934,3.05885,2.58964
0.4815,2.58964,3.06007,2.58995
0.4816,2.58995,3.0613,2.59025
0.4817,2.59025,3.06252,2.59056
0.4818,2.59056,3.06374,2.59087
0.4819,2.59087,3.06497,2.59117
0.482,2.59117,3.06619,2.59148
0.4821,2.59148,3.06741,2.59179
0.4822,2.59179,3.06864,2.59209
0.4823,2.59209,3.06986,2.5924
0.4824,2.5924,3.07109,2.59271
0.4825,2.59271,3.07232,2.59301
0.4826,2.59301,3.07354,2.59332
0.4827,2.59332,3.07477,2.59363
0.4828,2.59363,3.076,2.59394
0.4829,2.59394,3.07723,2.59424
0.483,2.59424,3.07846,2.59455
0.4831,2.59455,3.07969,2.59486
0.4832,2.59486,3.08092,2.59517
0.4833,2.59517,3.08215,2.59548
0.4834,2.59548,3.08338,2.59578
0.4835,2.59578,3.08461,2.59609
0.4836,2.59609,3.08584,2.5964
0.4837,2.5964,3.08707,2.59671
0.4838,2.59671,3.0883,2.59702
0.4839,2.59702,3.08954,2.59733
0.484,2.59733,3.09077,2.59764
0.4841,2.59764,3.09201,2.59795
0.4842,2.59795,3.09324,2.59826
0.4843,2.59826,3.09447,2.59857
0.4844,2.59857,3.09571,2.59888
0.4845,2.59888,3.09695,2.59918
0.4846,2.59918,3.09818,2.59949
0.4847,2.59949,3.09942,2.5998
0.4848,2.5998,3.10066,2.60011
0.4849,2.60011,3.1019,2.60042
0.485,2.60042,3.10313,2.60074
0.4851,2.60074,3.10437,2.60105
0.4852,2.60105,3.10561,2.60136
0.4853,2.60136,3.10685,2.60167
0.4854,2.60167,3.10809,2.60198
0.4855,2.60198,3.10933,2.60229
0.4856,2.60229,3.11057,2.6026
0.4857,2.6026,3.11182,2.60291
0.4858,2.60291,3.11306,2.60322
0.4859,2.60322,3.1143,2.60353
0.486,2.60353,3.11554,2.60385
0.4861,2.60385,3.11679,2.60416
0.4862,2.60416,3.11803,2.60447
0.4863,2.60447,3.11928,2.60478
0.4864,2.60478,3.12052,2.60509
0.4865,2.60509,3.12177,2.6054
0.4866,2.6054,3.12301,2.60572
0.4867,2.60572,3.12426,2.60603
0.4868,2.60603,3.12551,2.60634
0.4869,2.60634,3.12676,2.60665
0.487,2.60665,3.128,2.60697
0.4871,2.60697,3.12925,2.60728
0.4872,2.60728,3.1305,2.60759
0.4873,2.60759,3.13175,2.60791
0.4874,2.60791,3.133,2.60822
0.4875,2.60822,3.13425,2.60853
0.4876,2.60853,3.1355,2.60885
0.4877,2.60885,3.13675,2.60916
0.4878,2.60916,3.13801,2.60947
0.4879,2.60947,3.13926,2.60979
0.488,2.60979,3.14051,2.6101
0.4881,2.6101,3.14177,2.61042
0.4882,2.61042,3.14302,2.61073
0.4883,2.61073,3.14427,2.61105
0.4884,2.61105,3.14553,2.61136
0.4885,2.61136,3.14678,2.61167
0.4886,2.61167,3.14804,2.61199
0.4887,2.61199,3.1493,2.6123
0.4888,2.6123,3.15055,2.61262
0.4889,2.61262,3.15181,2.61293
0.489,2.61293,3.15307,2.61325
0.4891,2.61325,3.15433,2.61357
0.4892,2.61357,3.15559,2.61388
0.4893,2.61388,3.15685,2.6142
0.4894,2.6142,3.15811,2.61451
0.4895,2.61451,3.15937,2.61483
0.4896,2.61483,3.16063,2.61514
0.4897,2.61514,3.16189,2.61546
0.4898,2.61546,3.16315,2.61578
0.4899,2.61578,3.16441,2.61609
0.49,2.61609,3.16567,2.61641
0.4901,2.61641,3.16694,2.61673
0.4902,2.61673,3.1682,2.61704
0.4903,2.61704,3.16947,2.61736
0.4904,2.61736,3.17073,2.61768
0.4905,2.61768,3.172,2.61799
0.4906,2.61799,3.17326,2.61831
0.4907,2.61831,3.17453,2.61863
0.4908,2.61863,3.1758,2.61895
0.4909,2.61895,3.17706,2.61926
0.491,2.61926,3.17833,2.61958
0.4911,2.61958,3.1796,2.6199
0.4912,2.6199,3.18087,2.62022
0.4913,2.62022,3.18214,2.62054
0.4914,2.62054,3.18341,2.62085
0.4915,2.62085,3.18468,2.62117
0.4916,2.62117,3.18595,2.62149
0.4917,2.62149,3.18722,2.62181
0.4918,2.62181,3.18849,2.62213
0.4919,2.62213,3.18976,2.62245
0.492,2.62245,3.19104,2.62277
0.4921,2.62277,3.19231,2.62309
0.4922,2.62309,3.19358,2.62341
0.4923,2.62341,3.19486,2.62373
0.4924,2.62373,3.19613,2.62405
0.4925,2.62405,3.19741,2.62437
0.4926,2.62437,3.19868,2.62468
0.4927,2.62468,3.19996,2.625
0.4928,2.625,3.20124,2.62533
0.4929,2.62533,3.20251,2.62565
0.493,2.62565,3.20379,2.62597
0.4931,2.62597,3.20507,2.62629
0.4932,2.62629,3.20635,2.62661
0.4933,2.62661,3.20763,2.62693
0.4934,2.62693,3.20891,2.62725
0.4935,2.62725,3.21019,2.62757
0.4936,2.62757,3.21147,2.62789
0.4937,2.62789,3.21275,2.62821
0.4938,2.62821,3.21403,2.62853
0.4939,2.62853,3.21531,2.62885
0.494,2.62885,3.2166,2.62918
0.4941,2.62918,3.21788,2.6295
0.4942,2.6295,3.21916,2.62982
0.4943,2.62982,3.22045,2.63014
0.4944,2.63014,3.22173,2.63046
0.4945,2.63046,3.22302,2.63079
0.4946,2.63079,3.2243,2.63111
0.4947,2.63111,3.22559,2.63143
0.4948,2.63143,3.22688,2.63175
0.4949,2.63175,3.22816,2.63208
0.495,2.63208,3.22945,2.6324
0.4951,2.6324,3.23074,2.63272
0.4952,2.63272,3.23203,2.63305
0.4953,2.63305,3.23332,2.63337
0.4954,2.63337,3.23461,2.63369
0.4955,2.63369,3.2359,2.63402
0.4956,2.63402,3.23719,2.63434
0.4957,2.63434,3.23848,2.63466
0.4958,2.63466,3.23977,2.63499
0.4959,2.63499,3.24106,2.63531
0.496,2.63531,3.24236,2.63564
0.4961,2.63564,3.24365,2.63596
0.4962,2.63596,3.24494,2.63629
0.4963,2.63629,3.24624,2.63661
0.4964,2.63661,3.24753,2.63693
0.4965,2.63693,3.24883,2.63726
0.4966,2.63726,3.25012,2.63758
0.4967,2.63758,3.25142,2.63791
0.4968,2.63791,3.25272,2.63824
0.4969,2.63824,3.25402,2.63856
0.497,2.63856,3.25531,2.63889
0.4971,2.63889,3.25661,2.63921
0.4972,2.63921,3.25791,2.63954
0.4973,2.63954,3.25921,2.63986
0.4974,2.63986,3.26051,2.64019
0.4975,2.64019,3.26181,2.64052
0.4976,2.64052,3.26311,2.64084
0.4977,2.64084,3.26441,2.64117
0.4978,2.64117,3.26572,2.6415
0.4979,2.6415,3.26702,2.64182
0.498,2.64182,3.26832,2.64215
0.4981,2.64215,3.26962,2.64248
0.4982,2.64248,3.27093,2.6428
0.4983,2.6428,3.27223,2.64313
0.4984,2.64313,3.27354,2.64346
0.4985,2.64346,3.27484,2.64378
0.4986,2.64378,3.27615,2.64411
0.4987,2.64411,3.27746,2.64444
0.4988,2.64444,3.27876,2.64477
0.4989,2.64477,3.28007,2.6451
0.499,2.6451,3.28138,2.64542
0.4991,2.64542,3.28269,2.64575
0.4992,2.64575,3.284,2.64608
0.4993,2.64608,3.28531,2.64641
0.4994,2.64641,3.28662,2.64674
0.4995,2.64674,3.28793,2.64707
0.4996,2.64707,3.28924,2.6474
0.4997,2.6474,3.29055,2.64772
0.4998,2.64772,3.29186,2.64805
0.4999,2.64805,3.29318,2.64838
0.5,2.64838,3.29449,2.64871
0.5001,2.64871,3.2958,2.64904
0.5002,2.64904,3.29712,2.64937
0.5003,2.64937,3.29843,2.6497
0.5004,2.6497,3.29975,2.65003
0.5005,2.65003,3.30107,2.65036
0.5006,2.65036,3.30238,2.65069
0.5007,2.65069,3.3037,2.65102
0.5008,2.65102,3.30502,2.65135
0.5009,2.65135,3.30633,2.65168
0.501,2.65168,3.30765,2.65201
0.5011,2.65201,3.30897,2.65235
0.5012,2.65235,3.31029,2.65268
0.5013,2.65268,3.31161,2.65301
0.5014,2.65301,3.31293,2.65334
0.5015,2.65334,3.31425,2.65367
0.5016,2.65367,3.31558,2.654
0.5017,2.654,3.3169,2.65433
0.5018,2.65433,3.31822,2.65467
0.5019,2.65467,3.31954,2.655
0.502,2.655,3.32087,2.65533
0.5021,2.65533,3.32219,2.65566
0.5022,2.65566,3.32352,2.65599
0.5023,2.65599,3.32484,2.65633
0.5024,2.65633,3.32617,2.65666
0.5025,2.65666,3.32749,2.65699
0.5026,2.65699,3.32882,2.65732
0.5027,2.65732,3.33015,2.65766
0.5028,2.65766,3.33148,2.65799
0.5029,2.65799,3.33281,2.65832
0.503,2.65832,3.33413,2.65866
0.5031,2.65866,3.33546,2.65899
0.5032,2.65899,3.33679,2.65932
0.5033,2.65932,3.33812,2.65966
0.5034,2.65966,3.33946,2.65999
0.5035,2.65999,3.34079,2.66033
0.5036,2.66033,3.34212,2.66066
0.5037,2.66066,3.34345,2.661
0.5038,2.661,3.34479,2.66133
0.5039,2.66133,3.34612,2.66166
0.504,2.66166,3.34745,2.662
0.5041,2.662,3.34879,2.66233
0.5042,2.66233,3.35012,2.66267
0.5043,2.66267,3.35146,2.663
0.5044,2.663,3.3528,2.66334
0.5045,2.66334,3.35413,2.66367
0.5046,2.66367,3.35547,2.66401
0.5047,2.66401,3.35681,2.66435
0.5048,2.66435,3.35815,2.66468
0.5049,2.66468,3.35949,2.66502
0.505,2.66502,3.36083,2.66535
0.5051,2.66535,3.36217,2.66569
0.5052,2.66569,3.36351,2.66603
0.5053,2.66603,3.36485,2.66636
0.5054,2.66636,3.36619,2.6667
0.5055,2.6667,3.36753,2.66704
0.5056,2.66704,3.36887,2.66737
0.5057,2.66737,3.37022,2.66771
0.5058,2.66771,3.37156,2.66805
0.5059,2.66805,3.37291,2.66838
0.506,2.66838,3.37425,2.66872
0.5061,2.66872,3.3756,2.66906
0.5062,2.66906,3.37694,2.6694
0.5063,2.6694,3.37829,2.66974
0.5064,2.66974,3.37964,2.67007
0.5065,2.67007,3.38098,2.67041
0.5066,2.67041,3.38233,2.67075
0.5067,2.67075,3.38368,2.67109
0.5068,2.67109,3.38503,2.67143
0.5069,2.67143,3.38638,2.67176
0.507,2.67176,3.38773,2.6721
0.5071,2.6721,3.38908,2.67244
0.5072,2.67244,3.39043,2.67278
0.5073,2.67278,3.39178,2.67312
0.5074,2.67312,3.39314,2.67346
0.5075,2.67346,3.39449,2.6738
0.5076,2.6738,3.39584,2.67414
0.5077,2.67414,3.3972,2.67448
0.5078,2.67448,3.39855,2.67482
0.5079,2.67482,3.39991,2.67516
0.508,2.67516,3.40126,2.6755
0.5081,2.6755,3.40262,2.67584
0.5082,2.67584,3.40398,2.67618
0.5083,2.67618,3.40533,2.67652
0.5084,2.67652,3.40669,2.67686
0.5085,2.67686,3.40805,2.6772
0.5086,2.6772,3.40941,2.67754
0.5087,2.67754,3.41077,2.67788
0.5088,2.67788,3.41213,2.67822
0.5089,2.67822,3.41349,2.67857
0.509,2.67857,3.41485,2.67891
0.5091,2.67891,3.41621,2.67925
0.5092,2.67925,3.41757,2.67959
0.5093,2.67959,3.41893,2.67993
0.5094,2.67993,3.4203,2.68027
0.5095,2.68027,3.42166,2.68062
0.5096,2.68062,3.42303,2.68096
0.5097,2.68096,3.42439,2.6813
0.5098,2.6813,3.42576,2.68164
0.5099,2.68164,3.42712,2.68199
0.51,2.68199,3.42849,2.68233
0.5101,2.68233,3.42986,2.68267
0.5102,2.68267,3.43122,2.68302
0.5103,2.68302,3.43259,2.68336
0.5104,2.68336,3.43396,2.6837
0.5105,2.6837,3.43533,2.68405
0.5106,2.68405,3.4367,2.68439
0.5107,2.68439,3.43807,2.68473
0.5108,2.68473,3.43944,2.68508
0.5109,2.68508,3.44081,2.68542
0.511,2.68542,3.44218,2.68577
0.5111,2.68577,3.44355,2.68611
0.5112,2.68611,3.44493,2.68645
0.5113,2.68645,3.4463,2.6868
0.5114,2.6868,3.44768,2.68714
0.5115,2.68714,3.44905,2.68749
0.5116,2.68749,3.45043,2.68783
0.5117,2.68783,3.4518,2.68818
0.5118,2.68818,3.45318,2.68852
0.5119,2.68852,3.45455,2.68887
0.512,2.68887,3.45593,2.68922
0.5121,2.68922,3.45731,2.68956
0.5122,2.68956,3.45869,2.68991
0.5123,2.68991,3.46007,2.69025
0.5124,2.69025,3.46145,2.6906
0.5125,2.6906,3.46283,2.69095
0.5126,2.69095,3.46421,2.69129
0.5127,2.69129,3.46559,2.69164
0.5128,2.69164,3.46697,2.69199
0.5129,2.69199,3.46835,2.69233
0.513,2.69233,3.46974,2.69268
0.5131,2.69268,3.47112,2.69303
0.5132,2.69303,3.4725,2.69337
0.5133,2.69337,3.47389,2.69372
0.5134,2.69372,3.47527,2.69407
0.5135,2.69407,3.47666,2.69442
0.5136,2.69442,3.47804,2.69476
0.5137,2.69476,3.47943,2.69511
0.5138,2.69511,3.48082,2.69546
0.5139,2.69546,3.48221,2.69581
0.514,2.69581,3.48359,2.69616
0.5141,2.69616,3.48498,2.69651
0.5142,2.69651,3.48637,2.69685
0.5143,2.69685,3.48776,2.6972
0.5144,2.6972,3.48915,2.69755
0.5145,2.69755,3.49054,2.6979
0.5146,2.6979,3.49194,2.69825
0.5147,2.69825,3.49333,2.6986
0.5148,2.6986,3.49472,2.69895
0.5149,2.69895,3.49611,2.6993
0.515,2.6993,3.49751,2.69965
0.5151,2.69965,3.4989,2.7
0.5152,2.7,3.5003,2.70035
0.5153,2.70035,3.50169,2.7007
0.5154,2.7007,3.50309,2.70105
0.5155,2.70105,3.50449,2.7014
0.5156,2.7014,3.50588,2.70175
0.5157,2.70175,3.50728,2.7021
0.5158,2.7021,3.50868,2.70245
0.5159,2.70245,3.51008,2.7028
0.516,2.7028,3.51148,2.70315
0.5161,2.70315,3.51288,2.7035
0.5162,2.7035,3.51428,2.70386
0.5163,2.70386,3.51568,2.70421
0.5164,2.70421,3.51708,2.70456
0.5165,2.70456,3.51848,2.70491
0.5166,2.70491,3.51989,2.70526
0.5167,2.70526,3.52129,2.70561
0.5168,2.70561,3.52269,2.70597
0.5169,2.70597,3.5241,2.70632
0.517,2.70632,3.5255,2.70667
0.5171,2.70667,3.52691,2.70702
0.5172,2.70702,3.52832,2.70738
0.5173,2.70738,3.52972,2.70773
0.5174,2.70773,3.53113,2.70808
0.5175,2.70808,3.53254,2.70844
0.5176,2.70844,3.53395,2.70879
0.5177,2.70879,3.53536,2.70914
0.5178,2.70914,3.53677,2.7095
0.5179,2.7095,3.53818,2.70985
0.518,2.70985,3.53959,2.71021
0.5181,2.71021,3.541,2.71056
0.5182,2.71056,3.54241,2.71091
0.5183,2.71091,3.54382,2.71127
0.5184,2.71127,3.54523,2.71162
0.5185,2.71162,3.54665,2.71198
0.5186,2.71198,3.54806,2.71233
0.5187,2.71233,3.54948,2.71269
0.5188,2.71269,3.55089,2.71304
0.5189,2.71304,3.55231,2.7134
0.519,2.7134,3.55372,2.71375
0.5191,2.71375,3.55514,2.71411
0.5192,2.71411,3.55656,2.71446
0.5193,2.71446,3.55798,2.71482
0.5194,2.71482,3.5594,2.71518
0.5195,2.71518,3.56082,2.71553
0.5196,2.71553,3.56224,2.71589
0.5197,2.71589,3.56366,2.71624
0.5198,2.71624,3.56508,2.7166
0.5199,2.7166,3.5665,2.71696
0.52,2.71696,3.56792,2.71731
0.5201,2.71731,3.56934,2.71767
0.5202,2.71767,3.57077,2.71803
0.5203,2.71803,3.57219,2.71839
0.5204,2.71839,3.57361,2.71874
0.5205,2.71874,3.57504,2.7191
0.5206,2.7191,3.57646,2.71946
0.5207,2.71946,3.57789,2.71982
0.5208,2.71982,3.57932,2.72017
0.5209,2.72017,3.58074,2.72053
0.521,2.72053,3.58217,2.72089
0.5211,2.72089,3.5836,2.72125
0.5212,2.72125,3.58503,2.72161
0.5213,2.72161,3.58646,2.72197
0.5214,2.72197,3.58789,2.72232
0.5215,2.72232,3.58932,2.72268
0.5216,2.72268,3.59075,2.72304
0.5217,2.72304,3.59218,2.7234
0.5218,2.7234,3.59362,2.72376
0.5219,2.72376,3.59505,2.72412
0.522,2.72412,3.59648,2.72448
0.5221,2.72448,3.59792,2.72484
0.5222,2.72484,3.59935,2.7252
0.5223,2.7252,3.60079,2.72556
0.5224,2.72556,3.60222,2.72592
0.5225,2.72592,3.60366,2.72628
0.5226,2.72628,3.60509,2.72664
0.5227,2.72664,3.60653,2.727
0.5228,2.727,3.60797,2.72736
0.5229,2.72736,3.60941,2.72772
0.523,2.72772,3.61085,2.72808
0.5231,2.72808,3.61229,2.72845
0.5232,2.72845,3.61373,2.72881
0.5233,2.72881,3.61517,2.72917
0.5234,2.72917,3.61661,2.72953
0.5235,2.72953,3.61805,2.72989
0.5236,2.72989,3.6195,2.73025
0.5237,2.73025,3.62094,2.73062
0.5238,2.73062,3.62238,2.73098
0.5239,2.73098,3.62383,2.73134
0.524,2.73134,3.62527,2.7317
0.5241,2.7317,3.62672,2.73207
0.5242,2.73207,3.62817,2.73243
0.5243,2.73243,3.62961,2.73279
0.5244,2.73279,3.63106,2.73315
0.5245,2.73315,3.63251,2.73352
0.5246,2.73352,3.63396,2.73388
0.5247,2.73388,3.6354,2.73425
0.5248,2.73425,3.63685,2.73461
0.5249,2.73461,3.63831,2.73497
0.525,2.73497,3.63976,2.73534
0.5251,2.73534,3.64121,2.7357
0.5252,2.7357,3.64266,2.73606
0.5253,2.73606,3.64411,2.73643
0.5254,2.73643,3.64557,2.73679
0.5255,2.73679,3.64702,2.73716
0.5256,2.73716,3.64847,2.73752
0.5257,2.73752,3.64993,2.73789
0.5258,2.73789,3.65138,2.73825
0.5259,2.73825,3.65284,2.73862
0.526,2.73862,3.6543,2.73898
0.5261,2.73898,3.65575,2.73935
0.5262,2.73935,3.65721,2.73972
0.5263,2.73972,3.65867,2.74008
0.5264,2.74008,3.66013,2.74045
0.5265,2.74045,3.66159,2.74081
0.5266,2.74081,3.66305,2.74118
0.5267,2.74118,3.66451,2.74155
0.5268,2.74155,3.66597,2.74191
0.5269,2.74191,3.66743,2.74228
0.527,2.74228,3.6689,2.74265
0.5271,2.74265,3.67036,2.74301
0.5272,2.74301,3.67182,2.74338
0.5273,2.74338,3.67329,2.74375
0.5274,2.74375,3.67475,2.74412
0.5275,2.74412,3.67622,2.74448
0.5276,2.74448,3.67768,2.74485
0.5277,2.74485,3.67915,2.74522
0.5278,2.74522,3.68062,2.74559
0.5279,2.74559,3.68209,2.74596
0.528,2.74596,3.68356,2.74632
0.5281,2.74632,3.68502,2.74669
0.5282,2.74669,3.68649,2.74706
0.5283,2.74706,3.68796,2.74743
0.5284,2.74743,3.68944,2.7478
0.5285,2.7478,3.69091,2.74817
0.5286,2.74817,3.69238,2.74854
0.5287,2.74854,3.69385,2.74891
0.5288,2.74891,3.69533,2.74928
0.5289,2.74928,3.6968,2.74965
0.529,2.74965,3.69827,2.75002
0.5291,2.75002,3.69975,2.75039
0.5292,2.75039,3.70122,2.75076
0.5293,2.75076,3.7027,2.75113
0.5294,2.75113,3.70418,2.7515
0.5295,2.7515,3.70565,2.75187
0.5296,2.75187,3.70713,2.75224
0.5297,2.75224,3.70861,2.75261
0.5298,2.75261,3.71009,2.75298
0.5299,2.75298,3.71157,2.75335
0.53,2.75335,3.71305,2.75372
0.5301,2.75372,3.71453,2.75409
0.5302,2.75409,3.71601,2.75446
0.5303,2.75446,3.7175,2.75484
0.5304,2.75484,3.71898,2.75521
0.5305,2.75521,3.72046,2.75558
0.5306,2.75558,3.72195,2.75595
0.5307,2.75595,3.72343,2.75632
0.5308,2.75632,3.72492,2.7567
0.5309,2.7567,3.7264,2.75707
0.531,2.75707,3.72789,2.75744
0.5311,2.75744,3.72937,2.75782
0.5312,2.75782,3.73086,2.75819
0.5313,2.75819,3.73235,2.75856
0.5314,2.75856,3.73384,2.75894
0.5315,2.75894,3.73533,2.75931
0.5316,2.75931,3.73682,2.75968
0.5317,2.75968,3.73831,2.76006
0.5318,2.76006,3.7398,2.76043
0.5319,2.76043,3.74129,2.7608
0.532,2.7608,3.74278,2.76118
0.5321,2.76118,3.74428,2.76155
0.5322,2.76155,3.74577,2.76193
0.5323,2.76193,3.74727,2.7623
0.5324,2.7623,3.74876,2.76268
0.5325,2.76268,3.75026,2.76305
0.5326,2.76305,3.75175,2.76343
0.5327,2.76343,3.75325,2.7638
0.5328,2.7638,3.75475,2.76418
0.5329,2.76418,3.75624,2.76455
0.533,2.76455,3.75774,2.76493
0.5331,2.76493,3.75924,2.76531
0.5332,2.76531,3.76074,2.76568
0.5333,2.76568,3.76224,2.76606
0.5334,2.76606,3.76374,2.76643
0.5335,2.76643,3.76524,2.76681
0.5336,2.76681,3.76675,2.76719
0.5337,2.76719,3.76825,2.76756
0.5338,2.76756,3.76975,2.76794
0.5339,2.76794,3.77126,2.76832
0.534,2.76832,3.77276,2.7687
0.5341,2.7687,3.77427,2.76907
0.5342,2.76907,3.77577,2.76945
0.5343,2.76945,3.77728,2.76983
0.5344,2.76983,3.77878,2.77021
0.5345,2.77021,3.78029,2.77058
0.5346,2.77058,3.7818,2.77096
0.5347,2.77096,3.78331,2.77134
0.5348,2.77134,3.78482,2.77172
0.5349,2.77172,3.78633,2.7721
0.535,2.7721,3.78784,2.77248
0.5351,2.77248,3.78935,2.77286
0.5352,2.77286,3.79086,2.77323
0.5353,2.77323,3.79237,2.77361
0.5354,2.77361,3.79389,2.77399
0.5355,2.77399,3.7954,2.77437
0.5356,2.77437,3.79692,2.77475
0.5357,2.77475,3.79843,2.77513
0.5358,2.77513,3.79995,2.77551
0.5359,2.77551,3.80146,2.77589
0.536,2.77589,3.80298,2.77627
0.5361,2.77627,3.8045,2.77665
0.5362,2.77665,3.80601,2.77703
